Date,Open,High,Low,Close,Adj Close,Volume
2016-08-05,30.110001,30.940001,30.094999,30.940001,20.947845,3899746
2016-08-08,31.030001,31.850000,30.980000,31.309999,21.198351,3441581
2016-08-09,31.290001,31.934999,31.205000,31.860001,21.570728,3542508
2016-08-10,31.590000,32.185001,31.555000,31.879999,21.584267,3332027
2016-08-11,32.130001,32.195000,31.709999,32.195000,21.797537,2728870
2016-08-12,32.130001,32.369999,31.980000,32.044998,21.695980,2123702
2016-08-15,32.005001,32.099998,31.690001,31.820000,21.543646,2000508
2016-08-16,31.670000,31.860001,31.200001,31.395000,21.255899,3153240
2016-08-17,31.520000,31.615000,30.709999,30.785000,20.842901,3220295
2016-08-18,31.025000,31.115000,30.420000,30.745001,20.815821,2851890
2016-08-19,30.760000,30.760000,29.620001,30.059999,20.352041,3939014
2016-08-22,30.014999,30.639999,29.910000,30.150000,20.412975,2895173
2016-08-23,30.424999,31.120001,30.325001,31.004999,20.991850,4280842
2016-08-24,30.840000,32.105000,30.639999,31.805000,21.533489,4623628
2016-08-25,31.650000,31.910000,31.305000,31.725000,21.479326,2949830
2016-08-26,31.590000,32.150002,31.434999,31.920000,21.611351,2836707
2016-08-29,31.844999,32.200001,31.525000,31.615000,21.404850,1776523
2016-08-30,31.889999,32.435001,31.764999,32.185001,21.790770,3781124
2016-08-31,32.169998,33.070000,32.165001,32.645000,22.102211,4779747
2016-09-01,32.840000,33.705002,32.330002,32.619999,22.085283,5496834
2016-09-02,32.980000,33.270000,32.230000,33.160000,22.450890,4138079
2016-09-05,33.134998,33.395000,32.685001,32.799999,22.207153,3622149
2016-09-06,32.945000,32.980000,32.125000,32.160000,21.773842,3662674
2016-09-07,32.334999,32.549999,31.670000,32.404999,21.939718,3409318
2016-09-08,32.474998,33.195000,32.000000,33.064999,22.386570,4985049
2016-09-09,33.014999,34.000000,32.764999,33.340000,22.572758,5037320
2016-09-12,32.650002,32.924999,32.029999,32.724998,22.156374,4410517
2016-09-13,33.000000,33.185001,32.105000,32.139999,21.760300,3313576
2016-09-14,32.395000,32.415001,31.684999,31.889999,21.591038,5483531
2016-09-15,31.715000,32.450001,31.605000,32.005001,21.668901,4188532
2016-09-16,31.799999,31.959999,30.920000,31.129999,21.076481,8283963
2016-09-19,31.445000,31.670000,31.150000,31.260000,21.164499,3281136
2016-09-20,31.264999,31.469999,30.855000,31.065001,21.032476,3267336
2016-09-21,31.900000,32.195000,31.665001,31.665001,21.438704,3758209
2016-09-22,31.980000,32.880001,31.790001,32.384998,21.926176,4755329
2016-09-23,32.165001,32.270000,31.625000,31.889999,21.591038,4203663
2016-09-26,31.594999,31.600000,30.740000,30.950001,20.954615,4493377
2016-09-27,31.240000,31.410000,30.245001,30.625000,20.734573,5072643
2016-09-28,30.850000,31.450001,30.820000,30.969999,20.968155,3919698
2016-09-29,31.400000,31.545000,30.670000,30.815001,20.863213,3179048
2016-09-30,30.000000,30.924999,29.225000,30.780001,20.839516,10055539
2016-10-03,30.834999,30.879999,30.170000,30.465000,20.626245,3611766
2016-10-04,30.610001,31.110001,30.379999,30.910000,20.927532,3898667
2016-10-05,30.709999,32.040001,30.600000,31.895000,21.594425,6111275
2016-10-06,32.110001,33.000000,32.110001,32.595001,22.068359,6033602
2016-10-07,32.615002,33.099998,32.360001,32.869999,22.254543,5510220
2016-10-10,32.799999,33.145000,32.250000,33.075001,22.393341,3046863
2016-10-11,32.974998,33.299999,32.750000,33.040001,22.369642,3629382
2016-10-12,33.119999,33.470001,32.865002,33.250000,22.511824,3391890
2016-10-13,32.860001,32.990002,32.029999,32.240002,21.828009,4504821
2016-10-14,32.419998,33.430000,32.410000,32.849998,22.241003,4443681
2016-10-17,32.724998,33.299999,32.650002,32.955002,22.312094,2749639
2016-10-18,33.200001,33.994999,33.119999,33.994999,23.016224,4223034
2016-10-19,34.000000,34.334999,33.634998,34.215000,23.165174,3161717
2016-10-20,34.215000,34.919998,34.029999,34.810001,23.568018,5133346
2016-10-21,34.849998,35.035000,34.419998,34.700001,23.493542,3682704
2016-10-24,35.044998,35.990002,35.020000,35.715000,24.180744,4985073
2016-10-25,35.709999,35.915001,35.490002,35.820000,24.251833,4034865
2016-10-26,35.720001,36.014999,35.465000,35.889999,24.299227,3586845
2016-10-27,36.130001,36.494999,35.674999,36.465000,24.688530,4235969
2016-10-28,36.139999,36.314999,35.605000,36.105000,24.444792,3619334
2016-10-31,35.735001,36.060001,35.340000,35.560001,24.075802,3056456
2016-11-01,35.680000,35.924999,34.930000,35.014999,23.706812,2831187
2016-11-02,34.750000,34.750000,33.990002,34.185001,23.144863,3927274
2016-11-03,35.250000,36.700001,34.950001,36.070000,24.421095,7606868
2016-11-04,36.000000,36.080002,35.259998,35.580002,24.089344,4415820
2016-11-07,36.224998,36.820000,36.224998,36.820000,24.928883,4199713
2016-11-08,36.794998,37.494999,36.424999,37.389999,25.314796,3895401
2016-11-09,35.755001,38.875000,35.459999,38.875000,26.320215,9822961
2016-11-10,39.849998,41.000000,39.755001,40.205002,27.220690,10169540
2016-11-11,40.360001,40.820000,39.230000,39.790001,26.939713,5726413
2016-11-14,40.145000,40.910000,39.860001,40.465000,27.396719,5922179
2016-11-15,40.250000,40.625000,39.310001,40.474998,27.403488,5765472
2016-11-16,40.529999,40.865002,39.395000,40.000000,27.081894,4831149
2016-11-17,39.695000,40.205002,39.474998,40.205002,27.220690,4433203
2016-11-18,40.500000,40.700001,39.680000,40.220001,27.230844,4588640
2016-11-21,40.465000,40.615002,39.880001,40.244999,27.247768,2914995
2016-11-22,40.744999,41.355000,40.419998,40.549999,27.454268,4604837
2016-11-23,40.750000,40.779999,39.654999,40.154999,27.186836,4227393
2016-11-24,40.075001,40.509998,39.830002,40.044998,27.112358,2638085
2016-11-25,40.095001,40.154999,39.654999,39.919998,27.027729,2253934
2016-11-28,39.755001,39.799999,38.820000,39.075001,26.455624,3588470
2016-11-29,38.955002,40.040001,38.730000,39.900002,27.014187,3858536
2016-11-30,40.040001,40.869999,39.700001,40.584999,27.477964,4404031
2016-12-01,40.520000,41.174999,40.294998,40.970001,27.738630,4217716
2016-12-02,40.720001,40.970001,39.950001,40.209999,27.224072,4495429
2016-12-05,39.685001,41.294998,39.500000,40.900002,27.691236,4558333
2016-12-06,41.299999,43.665001,41.299999,43.255001,29.285685,8681160
2016-12-07,44.060001,44.865002,43.849998,44.865002,30.375731,7152200
2016-12-08,44.965000,46.980000,44.645000,46.860001,31.726437,9270024
2016-12-09,46.700001,46.974998,46.029999,46.360001,31.387915,6171352
2016-12-12,46.384998,47.180000,46.055000,46.055000,31.181416,4740387
2016-12-13,45.779999,46.945000,45.384998,46.549999,31.516550,5115321
2016-12-14,46.599998,47.240002,45.840000,45.930000,31.096781,4137170
2016-12-15,46.549999,47.790001,46.384998,47.500000,32.159748,6664654
2016-12-16,47.235001,47.900002,46.884998,46.955002,31.790756,7743713
2016-12-19,46.790001,47.020000,46.334999,46.430000,31.435307,2705644
2016-12-20,46.500000,47.139999,46.270000,46.985001,31.811068,3150044
2016-12-21,46.930000,47.365002,46.494999,46.840000,31.712898,2675728
2016-12-22,46.750000,47.160000,46.605000,46.884998,31.743361,2093429
2016-12-23,47.139999,47.310001,46.639999,46.810001,31.692587,1733250
2016-12-27,46.720001,47.080002,46.500000,46.810001,31.692587,898558
2016-12-28,46.900002,47.049999,46.564999,46.740002,31.645193,1573195
2016-12-29,46.330002,46.580002,46.250000,46.355000,31.384531,1329287
2016-12-30,46.305000,46.880001,46.160000,46.744999,31.648575,1916736
2017-01-02,46.360001,47.099998,46.240002,46.904999,31.756903,1188156
2017-01-03,47.380001,49.200001,47.255001,48.665001,32.948505,4716650
2017-01-04,48.860001,49.375000,47.695000,48.235001,32.657375,3862948
2017-01-05,47.439999,47.915001,46.875000,47.099998,31.888927,5114756
2017-01-06,46.935001,47.590000,46.779999,47.340000,32.051418,3199462
2017-01-09,47.369999,47.410000,45.840000,46.205002,31.282976,4684341
2017-01-10,46.310001,46.724998,45.895000,46.389999,31.408222,3571743
2017-01-11,46.264999,46.615002,45.950001,46.395000,31.411612,2881873
2017-01-12,46.040001,46.955002,45.750000,45.880001,31.062931,2696036
2017-01-13,46.259998,47.599998,46.255001,47.474998,32.142822,2721939
2017-01-16,46.615002,46.910000,46.200001,46.259998,31.320208,2731066
2017-01-17,46.014999,46.730000,45.509998,45.825001,31.025694,3082366
2017-01-18,45.945000,46.020000,45.014999,45.514999,30.815807,2546840
2017-01-19,45.825001,46.275002,45.445000,45.700001,30.941063,2826312
2017-01-20,45.645000,46.264999,45.279999,45.840000,31.035849,3810644
2017-01-23,45.340000,45.340000,44.619999,44.834999,30.355419,3258841
2017-01-24,45.055000,45.895000,45.005001,45.799999,31.008766,2755414
2017-01-25,46.299999,48.185001,46.299999,47.779999,32.349319,4791673
2017-01-26,48.080002,48.860001,47.369999,47.544998,32.190212,3860770
2017-01-27,47.505001,47.775002,46.974998,47.369999,32.071732,3041706
2017-01-30,47.075001,47.480000,46.395000,46.669998,31.597797,3051298
2017-01-31,46.619999,47.205002,45.255001,45.255001,30.639774,4160672
2017-02-01,45.759998,46.180000,45.410000,46.025002,31.161104,3477043
2017-02-02,45.939999,46.330002,45.375000,45.674999,30.924135,2914016
2017-02-03,46.000000,46.154999,45.490002,45.865002,31.052776,2782659
2017-02-06,46.014999,46.215000,44.705002,44.755001,30.301252,3284566
2017-02-07,43.799999,44.005001,43.014999,43.634998,29.542959,5384847
2017-02-08,43.105000,43.735001,41.650002,42.730000,28.930229,5590365
2017-02-09,44.310001,44.430000,43.154999,43.709999,29.593737,5586934
2017-02-10,44.244999,44.294998,42.230000,42.384998,28.696650,5062790
2017-02-13,42.849998,43.049999,42.480000,42.764999,28.953926,3828372
2017-02-14,42.799999,43.200001,42.310001,43.185001,29.238291,3450975
2017-02-15,43.465000,44.470001,43.404999,43.744999,29.617435,3763689
2017-02-16,43.794998,44.209999,43.419998,43.520000,29.465101,3070547
2017-02-17,43.450001,43.474998,42.020000,42.400002,28.706808,4118868
2017-02-20,42.715000,42.990002,41.650002,41.805000,28.303961,3435038
2017-02-21,41.810001,42.264999,41.395000,41.790001,28.293808,3198516
2017-02-22,41.974998,42.230000,40.955002,41.845001,28.331047,4719134
2017-02-23,41.980000,42.615002,41.669998,41.945000,28.398748,3826625
2017-02-24,41.865002,42.105000,40.654999,41.430000,28.050072,4412068
2017-02-27,41.654999,42.185001,41.500000,41.535000,28.121159,3286047
2017-02-28,41.744999,42.119999,41.540001,41.910000,28.375055,3391540
2017-03-01,42.599998,44.185001,42.509998,43.970001,29.769770,6332074
2017-03-02,43.980000,44.419998,43.785000,44.115002,29.867943,4449405
2017-03-03,43.910000,46.320000,43.750000,46.130001,31.232193,6663331
2017-03-06,45.770000,46.270000,45.154999,45.205002,30.605925,3590820
2017-03-07,45.375000,45.474998,44.619999,45.150002,30.568687,2497201
2017-03-08,45.235001,46.419998,45.009998,45.805000,31.012154,3883875
2017-03-09,45.810001,47.250000,45.810001,46.755001,31.655350,4324418
2017-03-10,47.000000,48.240002,46.935001,47.750000,32.329010,5702563
2017-03-13,47.919998,48.035000,47.250000,47.650002,32.261311,2995818
2017-03-14,47.654999,47.744999,46.584999,46.945000,31.783985,3414377
2017-03-15,46.955002,47.439999,46.770000,46.959999,31.794140,3311401
2017-03-16,48.200001,48.349998,46.930000,47.119999,31.902470,4599629
2017-03-17,47.235001,48.154999,47.029999,47.110001,31.895699,5685799
2017-03-20,47.070000,47.270000,46.514999,46.724998,31.635035,2069366
2017-03-21,47.279999,48.650002,47.095001,47.490002,32.152981,4410575
2017-03-22,46.834999,47.494999,46.080002,46.764999,31.662117,4661800
2017-03-23,46.785000,47.720001,46.555000,47.474998,32.142822,3716385
2017-03-24,47.404999,47.799999,46.980000,47.314999,32.034492,2431839
2017-03-27,46.400002,47.259998,46.154999,47.130001,31.909245,2873211
2017-03-28,47.279999,47.645000,46.700001,47.575001,32.210526,3127896
2017-03-29,47.919998,48.150002,46.630001,47.200001,31.956635,3247595
2017-03-30,47.410000,47.455002,46.485001,47.070000,31.868616,2646743
2017-03-31,46.865002,47.555000,46.740002,47.549999,32.193600,3608112
2017-04-03,47.580002,47.630001,46.049999,46.314999,31.357445,3297301
2017-04-04,45.900002,46.095001,45.095001,45.700001,30.941063,4682877
2017-04-05,45.750000,46.360001,45.490002,45.650002,30.907213,3579762
2017-04-06,45.205002,46.185001,44.820000,46.130001,31.232193,3687980
2017-04-07,45.764999,46.619999,45.660000,46.520000,31.496243,3530499
2017-04-10,46.549999,46.549999,45.540001,45.860001,31.049391,3871626
2017-04-11,45.360001,45.919998,45.029999,45.294998,30.666857,3888968
2017-04-12,45.490002,45.820000,44.459999,44.650002,30.230164,3955561
2017-04-13,44.500000,44.535000,43.209999,43.505001,29.454945,6388069
2017-04-18,43.779999,43.855000,42.630001,43.014999,29.123190,5208594
2017-04-19,43.130001,44.525002,43.125000,44.255001,29.962729,5714553
2017-04-20,44.099998,45.939999,43.915001,45.494999,30.802271,6625803
2017-04-21,45.884998,46.575001,45.369999,46.285000,31.337133,7888960
2017-04-24,50.910000,51.619999,49.759998,50.849998,34.427856,16473952
2017-04-25,50.970001,51.459999,50.360001,50.910000,34.468479,6024894
2017-04-26,50.950001,50.959999,50.099998,50.599998,34.258595,4297526
2017-04-27,50.500000,50.750000,49.779999,49.779999,33.703419,5045779
2017-04-28,49.605000,50.709999,49.270000,50.209999,33.994545,4252712
2017-05-02,50.570000,50.750000,50.240002,50.500000,34.190891,3665620
2017-05-03,50.549999,51.470001,50.389999,51.400002,34.800232,4261654
2017-05-04,50.650002,51.820000,50.020000,51.720001,35.016891,6591512
2017-05-05,51.250000,52.000000,51.160000,51.880001,35.125214,6222469
2017-05-08,52.250000,52.259998,50.209999,50.570000,34.238281,6482465
2017-05-09,51.139999,51.139999,49.580002,49.580002,33.568008,4557093
2017-05-10,49.599998,49.980000,48.810001,49.730000,33.669563,4473201
2017-05-11,49.945000,50.060001,48.810001,49.299999,33.378429,4841726
2017-05-12,49.299999,49.820000,49.099998,49.695000,33.645866,3291715
2017-05-15,50.000000,50.209999,49.654999,50.150002,33.953922,3201974
2017-05-16,50.369999,50.560001,50.000000,50.259998,34.028397,2731998
2017-05-17,49.744999,50.340000,48.605000,48.869999,33.087303,4825860
2017-05-18,49.000000,49.150002,47.615002,48.805000,33.043293,6631508
2017-05-19,49.070000,50.020000,48.790001,50.020000,33.865910,6019853
2017-05-22,50.169998,50.240002,49.509998,49.555000,33.551079,2859185
2017-05-23,49.595001,50.380001,49.389999,50.000000,33.852364,4145538
2017-05-24,50.119999,50.480000,49.770000,50.250000,34.021626,2915871
2017-05-25,50.450001,50.669998,50.060001,50.169998,33.967461,2379684
2017-05-26,50.000000,50.209999,48.395000,49.345001,33.408901,4032228
2017-05-29,49.209999,49.724998,49.060001,49.724998,33.666172,1824202
2017-05-30,49.320000,49.900002,48.564999,49.014999,33.185471,4721069
2017-05-31,47.055000,47.700001,46.560001,46.669998,33.082687,6665060
2017-06-01,46.790001,47.360001,46.305000,47.139999,33.415855,3781858
2017-06-02,47.630001,48.459999,47.075001,47.299999,33.529274,4081044
2017-06-05,47.400002,47.535000,46.555000,47.029999,33.337879,2051035
2017-06-06,46.810001,46.855000,46.070000,46.349998,32.855850,3702802
2017-06-07,46.224998,47.840000,46.154999,47.105000,33.391045,4271267
2017-06-08,47.404999,48.110001,46.834999,47.799999,33.883705,4308459
2017-06-09,47.860001,48.630001,47.275002,48.000000,34.025478,4855592
2017-06-12,47.924999,47.924999,46.700001,46.974998,33.298889,4340630
2017-06-13,47.255001,47.435001,46.889999,47.064999,33.362690,2829471
2017-06-14,47.299999,47.509998,46.264999,46.349998,32.855850,3875927
2017-06-15,46.209999,46.490002,45.520000,46.470001,32.940918,5154064
2017-06-16,46.645000,47.485001,46.200001,46.490002,32.955093,7669266
2017-06-19,47.009998,47.549999,46.930000,47.139999,33.415855,3528889
2017-06-20,47.525002,47.669998,46.849998,46.849998,33.210281,3102061
2017-06-21,46.619999,46.724998,45.645000,46.470001,32.940918,3762167
2017-06-22,46.389999,46.410000,45.615002,46.380001,32.877121,3489285
2017-06-23,46.285000,46.845001,45.814999,46.084999,32.668003,2289887
2017-06-26,46.369999,47.119999,46.369999,46.580002,33.018894,3140049
2017-06-27,46.570000,47.430000,46.270000,47.299999,33.529274,3527025
2017-06-28,47.459999,48.634998,47.110001,48.465000,34.355099,5958272
2017-06-29,49.000000,49.529999,48.330002,48.520000,34.394089,6188118
2017-06-30,48.785000,48.930000,47.025002,47.110001,33.394588,5704447
2017-07-03,47.529999,48.474998,47.529999,48.365002,34.284214,5059419
2017-07-04,48.009998,48.955002,48.009998,48.575001,34.433075,3175814
2017-07-05,48.744999,49.310001,48.654999,49.000000,34.734341,4862522
2017-07-06,49.095001,49.924999,48.689999,49.855000,35.340420,4872610
2017-07-07,49.900002,50.080002,49.240002,49.424999,35.035610,3355465
2017-07-10,49.775002,49.845001,49.009998,49.185001,34.865482,2257705
2017-07-11,49.325001,49.645000,48.660000,48.775002,34.574848,2131944
2017-07-12,48.985001,49.665001,48.830002,49.130001,34.826496,3323065
2017-07-13,49.200001,49.834999,49.110001,49.599998,35.159660,2939107
2017-07-14,49.744999,49.779999,48.560001,48.980000,34.720161,2968323
2017-07-17,49.160000,49.160000,48.430000,48.750000,34.557125,1947983
2017-07-18,48.709999,48.715000,47.580002,47.950001,33.990036,3410190
2017-07-19,48.169998,48.430000,47.505001,48.130001,34.117630,3226860
2017-07-20,48.240002,48.595001,47.930000,48.095001,34.092819,2766543
2017-07-21,47.955002,48.119999,47.310001,47.599998,33.741932,3895586
2017-07-24,47.770000,48.400002,47.365002,48.165001,34.142441,2756549
2017-07-25,48.174999,49.540001,48.160000,49.415001,35.028519,4237145
2017-07-26,49.325001,50.070000,49.290001,50.000000,35.443203,3127687
2017-07-27,49.564999,50.299999,49.435001,50.290001,35.648781,3144333
2017-07-28,49.830002,50.080002,49.320000,49.955002,35.411312,3675470
2017-07-31,49.855000,50.119999,49.549999,49.599998,35.159660,3040443
2017-08-01,50.200001,50.380001,49.520000,50.160000,35.556625,2750907
2017-08-02,48.070000,48.955002,47.705002,48.150002,34.131809,7474972
2017-08-03,48.000000,48.955002,47.630001,48.724998,34.539402,3710702
2017-08-04,48.880001,50.099998,48.700001,49.830002,35.322701,3852319
2017-08-07,49.930000,50.480000,49.810001,50.270000,35.634602,2933573
2017-08-08,50.099998,50.230000,49.750000,49.955002,35.411312,2905122
2017-08-09,49.500000,49.535000,48.185001,48.439999,34.337379,4329113
2017-08-10,48.474998,48.700001,47.564999,47.889999,33.947502,3343049
2017-08-11,47.500000,47.720001,46.744999,47.215000,33.469021,4062044
2017-08-14,47.825001,48.759998,47.639999,48.320000,34.252312,3559540
2017-08-15,48.584999,48.974998,48.389999,48.645000,34.482697,1892938
2017-08-16,48.935001,49.325001,48.799999,48.959999,34.705990,2400418
2017-08-17,48.720001,48.730000,47.430000,47.825001,33.901428,3446192
2017-08-18,47.119999,48.049999,47.000000,48.020000,34.039654,3896054
2017-08-21,47.650002,47.720001,46.959999,47.165001,33.433578,2650991
2017-08-22,47.500000,47.689999,46.814999,46.994999,33.313068,3472959
2017-08-23,46.959999,47.299999,46.580002,46.965000,33.291805,3188546
2017-08-24,47.049999,47.560001,46.990002,47.105000,33.391045,2051074
2017-08-25,47.130001,47.360001,46.869999,46.924999,33.263447,1892285
2017-08-28,46.689999,47.115002,46.549999,46.750000,33.139397,1379293
2017-08-29,46.400002,46.400002,45.924999,46.224998,32.767242,3363403
2017-08-30,46.689999,46.785000,46.174999,46.500000,32.962181,3005695
2017-08-31,46.799999,47.540001,46.740002,47.029999,33.337879,4285287
2017-09-01,47.270000,47.639999,47.009998,47.389999,33.593071,2311519
2017-09-04,46.915001,47.115002,46.775002,46.860001,33.217373,1619982
2017-09-05,46.994999,47.165001,46.185001,46.270000,32.799141,2679519
2017-09-06,46.029999,46.404999,45.814999,46.180000,32.735348,2581241
2017-09-07,46.209999,46.720001,45.849998,45.900002,32.536865,3433954
2017-09-08,45.750000,46.595001,45.549999,46.320000,32.834587,3586229
2017-09-11,46.695000,47.380001,46.695000,47.334999,33.554081,3131776
2017-09-12,47.764999,48.669998,47.654999,48.580002,34.436619,3936698
2017-09-13,48.599998,48.955002,48.369999,48.520000,34.394089,2848660
2017-09-14,48.299999,48.945000,48.150002,48.744999,34.553581,3225409
2017-09-15,48.630001,48.770000,48.029999,48.264999,34.213329,6591930
2017-09-18,48.570000,48.790001,48.195000,48.505001,34.383453,2374180
2017-09-19,48.514999,48.625000,47.880001,47.924999,33.972313,3178424
2017-09-20,47.945000,48.185001,47.320000,47.735001,33.837627,2636313
2017-09-21,48.009998,49.020000,47.994999,48.764999,34.567760,3987263
2017-09-22,48.685001,49.259998,48.605000,48.904999,34.666996,2713906
2017-09-25,48.744999,48.830002,48.009998,48.139999,34.124718,2627110
2017-09-26,48.154999,48.424999,47.794998,47.959999,33.997124,2531002
2017-09-27,48.150002,49.244999,48.075001,48.705002,34.525227,3499089
2017-09-28,49.049999,49.580002,48.630001,48.884998,34.652821,2926775
2017-09-29,48.865002,49.630001,48.650002,49.535000,35.113583,3690552
2017-10-02,49.395000,49.834999,49.264999,49.834999,35.326241,2642880
2017-10-03,49.700001,49.869999,49.410000,49.555000,35.127762,2551284
2017-10-04,49.595001,49.595001,48.314999,49.009998,34.741428,4325324
2017-10-05,48.799999,49.445000,48.639999,49.230000,34.897381,3521253
2017-10-06,49.320000,49.400002,48.619999,48.910000,34.670544,3518347
2017-10-09,49.029999,49.240002,48.470001,48.695000,34.518139,1956055
2017-10-10,48.544998,48.674999,48.259998,48.619999,34.464977,2346147
2017-10-11,48.884998,48.924999,48.320000,48.590000,34.443707,3108949
2017-10-12,48.595001,48.650002,48.115002,48.384998,34.298389,2004609
2017-10-13,47.980000,48.115002,47.000000,47.320000,33.543449,4650179
2017-10-16,47.430000,47.625000,47.044998,47.465000,33.646236,2780864
2017-10-17,47.505001,47.880001,47.169998,47.404999,33.603703,3175645
2017-10-18,47.645000,48.235001,47.255001,48.035000,34.050289,3013404
2017-10-19,47.855000,48.220001,47.485001,47.974998,34.007755,3159816
2017-10-20,48.185001,48.735001,48.185001,48.619999,34.464977,3781639
2017-10-23,48.500000,48.615002,48.075001,48.255001,34.206238,2295704
2017-10-24,48.299999,49.090000,48.205002,48.860001,34.635101,3732638
2017-10-25,49.060001,49.299999,48.160000,48.320000,34.252312,4021969
2017-10-26,48.110001,49.040001,47.869999,48.654999,34.489780,3949031
2017-10-27,49.020000,49.224998,48.290001,48.619999,34.464977,3506913
2017-10-30,48.700001,48.875000,48.365002,48.450001,34.344471,2434772
2017-10-31,47.924999,47.994999,47.529999,47.799999,33.883705,3886368
2017-11-01,48.119999,48.264999,47.669998,47.799999,33.883705,2855191
2017-11-02,48.035000,48.215000,47.185001,47.650002,33.777378,4137331
2017-11-03,45.570000,46.500000,45.520000,45.700001,32.395092,6664662
2017-11-06,45.549999,45.570000,43.584999,44.029999,31.211287,8938252
2017-11-07,44.040001,44.630001,43.849998,44.244999,31.363691,5784596
2017-11-08,44.465000,44.465000,43.610001,44.145000,31.292809,5326137
2017-11-09,44.125000,44.525002,43.715000,43.900002,31.119135,4367430
2017-11-10,43.900002,44.264999,43.610001,43.735001,31.002172,3654949
2017-11-13,43.599998,43.770000,43.119999,43.625000,30.924194,4230982
2017-11-14,43.794998,43.919998,43.180000,43.404999,30.768248,3526854
2017-11-15,43.070000,43.720001,42.645000,43.500000,30.835590,4945657
2017-11-16,43.709999,43.939999,43.220001,43.380001,30.750528,4307542
2017-11-17,43.455002,43.625000,42.860001,43.285000,30.683182,3604144
2017-11-20,43.099998,43.570000,42.930000,43.044998,30.513056,3192381
2017-11-21,43.064999,43.369999,42.884998,42.955002,30.449257,2731913
2017-11-22,43.064999,43.174999,42.630001,42.764999,30.314571,2980183
2017-11-23,42.709999,43.105000,42.494999,42.860001,30.381918,3227665
2017-11-24,42.814999,44.000000,42.779999,43.514999,30.846222,4704151
2017-11-27,43.490002,43.775002,42.884998,42.900002,30.410273,4437313
2017-11-28,42.994999,43.355000,42.900002,43.029999,30.502424,3415125
2017-11-29,43.500000,43.590000,42.814999,42.895000,30.406729,3905881
